place_id,place_name,place_types,place_address,place_average_ratings,place_ratings_count,place_reviews_count,place_location,place_website,place_phone_number,place_price_level,place_primary_type,has_delivery,has_dine_in,is_reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,places_opening_hours
ChIJKYsrVM3afkcR3EVakCGwgOk,Miros,"['italian_restaurant', 'coffee_shop', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Via Vigonovese, 50/B, 35127 Padova PD, Italy",4.5,242,,,https://www.mirospd.it/,+39 049 516 0189,PRICE_LEVEL_INEXPENSIVE,italian_restaurant,True,True,True,True,True,,True,True,"['Monday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
ChIJwQQr8u3afkcRS3ySjwmYCLg,Caffetteria Da Porto,"['coffee_shop', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Piazza Luigi da Porto, 2, 35131 Padova PD, Italy",4.4,95,,,,+39 049 807 0081,,coffee_shop,False,True,True,True,True,,True,True,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
ChIJZz6F_I3FfkcR9gBycCML3lc,Paninaro,"['sandwich_shop', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Messico, 46/53, 35127 Padova PD, Italy",4.8,55,,,,,,sandwich_shop,,True,,,,,True,,
ChIJufQsKInZfkcR276iYiWildU,Happy Bar,"['bar', 'point_of_interest', 'establishment']","Via Chiesanuova, 104, 35136 Padova PD, Italy",4,64,,,,+39 049 871 8789,,bar,False,True,,,,,True,True,"['Monday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u200910:30\u202fPM']"
ChIJ-yQnyhPbfkcRAHXgsEK60pc,Brunch Republic Padova,"['brunch_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","P.za della Garzeria, 6, 35135 Padova PD, Italy",4.2,565,,,https://brunchrepublic.com/,+39 049 501 5689,PRICE_LEVEL_MODERATE,brunch_restaurant,True,True,True,True,True,True,True,True,"['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 8:00\u202fAM\u2009–\u200912:00\u202fAM']"
ChIJNV-6oMnbfkcRIpB8lv-adyY,The Fucking Burger,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Tiziano Minio, 25B, 35134 Padova PD, Italy",4.4,110,,,https://www.tfburger.com/,+39 351 627 6793,,restaurant,True,True,,,True,True,True,,"['Monday: 7:00\u2009–\u200910:30\u202fPM', 'Tuesday: 7:00\u2009–\u200910:30\u202fPM', 'Wednesday: 7:00\u2009–\u200910:30\u202fPM', 'Thursday: 7:00\u2009–\u200910:30\u202fPM', 'Friday: 7:00\u2009–\u200910:30\u202fPM', 'Saturday: 7:00\u2009–\u200910:30\u202fPM', 'Sunday: 7:00\u2009–\u200910:30\u202fPM']"
ChIJvbaOThfbfkcRud7YwfzJyyw,Bar Tabacchi Sunny',"['bar', 'point_of_interest', 'establishment']","Via Jacopo Facciolati, 164/A, 35127 Padova PD, Italy",3.7,98,,,http://www.tabaccai.it/,,,bar,False,True,False,,,,True,True,"['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: Closed']"
ChIJ86GG0CHbfkcRXVNtVquD3YA,Zagara,"['pizza_restaurant', 'seafood_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Francesco de Lazara, 1, 35124 Padova PD, Italy",4.5,214,,,http://www.ristorantezagara.it/,+39 049 882 7149,,pizza_restaurant,,True,True,,True,True,True,True,"['Monday: Closed', 'Tuesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJq-cj5YfafkcRJIFKmcKuV1s,Bocca della Verità,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Tiziano Vecellio, 84a, 35132 Padova PD, Italy",4.5,346,,,,+39 049 864 0939,PRICE_LEVEL_INEXPENSIVE,pizza_restaurant,True,True,True,False,True,True,True,True,"['Monday: 6:00\u2009–\u200911:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200911:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200911:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200911:30\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200911:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200911:30\u202fPM', 'Sunday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200911:30\u202fPM']"
ChIJH3nJp1HafkcRB4qO92Hc4Xw,Sushi House,"['sushi_restaurant', 'seafood_restaurant', 'chinese_restaurant', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Riviera Tito Livio, 24, 35123 Padova PD, Italy",4.4,3015,,,https://www.facebook.com/sushihousepadova/,+39 049 501 2623,PRICE_LEVEL_MODERATE,sushi_restaurant,True,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJN6X7IFDafkcR1gTqvH83C_0,Pastasuta,"['restaurant', 'food', 'point_of_interest', 'establishment']","Sotto Il Salone, 54-55, 35122 Padova PD, Italy",4.4,570,,,https://www.instagram.com/pastasutapadova/,+39 392 121 9262,,restaurant,True,True,False,False,True,True,True,True,"['Monday: 11:30\u202fAM\u2009–\u20093:30\u202fPM, 5:15\u2009–\u20099:30\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20093:30\u202fPM, 5:15\u2009–\u20099:30\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20093:30\u202fPM, 5:15\u2009–\u20099:30\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20093:30\u202fPM, 5:15\u2009–\u20099:30\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20093:30\u202fPM, 5:15\u2009–\u20099:30\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20093:30\u202fPM, 5:15\u2009–\u20099:30\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20093:30\u202fPM, 5:15\u2009–\u20099:30\u202fPM']"
ChIJ0XHyrtjbfkcRj7siV0VFVwE,Club House Canottieri,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Decorati al Valore Civile, 160, 35142 Padova PD, Italy",4.5,128,,,http://www.canottieripadova.it/,+39 049 680857,PRICE_LEVEL_MODERATE,restaurant,False,True,True,True,True,True,True,True,"['Monday: 10:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20096:30\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20096:30\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20096:30\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20096:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200912:30\u202fPM', 'Sunday: Closed']"
ChIJGcmQAKjFfkcR7tpuX_ZIiuk,Patronato di Tombelle,"['bar', 'point_of_interest', 'establishment']","Via dei Tigli, 9, 30030 Tombelle VE, Italy",4.5,237,,,,+39 049 502690,PRICE_LEVEL_INEXPENSIVE,bar,False,True,,,,,True,True,"['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20097:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20097:30\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20097:30\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20097:30\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20097:30\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200912:30\u202fPM, 1:30\u2009–\u20097:30\u202fPM']"
ChIJ70wXNFLafkcR7nRuzPxnpas,Ristorante Vecchio Falconiere,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Umberto I, 31, 35122 Padova PD, Italy",4.3,1485,,,http://vecchiofalconiere.it/,+39 049 656544,PRICE_LEVEL_MODERATE,restaurant,,True,True,,True,True,True,True,"['Monday: Closed', 'Tuesday: 7:00\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:00\u202fPM']"
ChIJeT5nzK3bfkcRRgsByvoOXl8,Bella Napoli,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Corso Vittorio Emanuele II, 122, 35123 Padova PD, Italy",3.6,797,,,http://www.bellanapolipadova.it/,+39 049 692300,PRICE_LEVEL_INEXPENSIVE,pizza_restaurant,True,True,True,False,True,True,True,True,"['Monday: Closed', 'Tuesday: 7:00\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u2009–\u200911:00\u202fPM', 'Sunday: 7:00\u2009–\u200911:00\u202fPM']"
ChIJrx02nCjafkcRbk187uPJbmY,Barby Bar,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Enrico Tazzoli, 1, 35136 Padova PD, Italy",4.6,443,,,,+39 346 941 8669,PRICE_LEVEL_INEXPENSIVE,bar,True,True,True,,,,True,True,"['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: Closed']"
ChIJd-IxJerafkcRAFWRjtxl1Wk,Caffè Carlotta,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via della Croce Rossa, 44, 35129 Padova PD, Italy",4.3,185,,,,+39 049 777098,PRICE_LEVEL_MODERATE,bar,False,True,True,True,True,False,True,True,"['Monday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
ChIJ0-8wRBfbfkcRd6RZyD11rjw,"Birreria pizzeria ""Le Chevalier""","['pizza_restaurant', 'ice_cream_shop', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']","Via Jacopo Facciolati, 145, 35127 Padova PD, Italy",4,660,,,http://www.birreriachevalier.it/,+39 049 751364,PRICE_LEVEL_MODERATE,bar,,True,True,,,,True,True,"['Monday: 12:00\u2009–\u20092:00\u202fPM', 'Tuesday: 12:00\u2009–\u20092:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 6:30\u202fPM\u2009–\u200912:30\u202fAM', 'Saturday: 6:30\u202fPM\u2009–\u200912:30\u202fAM', 'Sunday: 6:30\u2009–\u200911:00\u202fPM']"
ChIJV0RisjfbfkcROvAcQ16yqf0,Bar Gaudì,"['pizza_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via G. Rossa, 35, 35020 Ponte San Nicolò PD, Italy",4.2,306,,,https://www.pizzeriagaudibar.it/,+39 049 261 9914,PRICE_LEVEL_MODERATE,pizza_restaurant,True,True,True,True,True,True,True,True,"['Monday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: Closed']"
ChIJk6LMdwjbfkcRqTV3lF8bJ2c,Pizzeria Al Vecio Cason,"['pizza_restaurant', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Giuseppe Comino, 4, 35100 Padova PD, Italy",4.4,1294,,,,+39 049 880 0215,PRICE_LEVEL_MODERATE,pizza_restaurant,False,True,True,False,,True,True,True,"['Monday: Closed', 'Tuesday: 7:10\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:10\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 7:10\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 7:10\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 7:10\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 7:10\u2009–\u200911:00\u202fPM']"
ChIJhZBQ64nbfkcRlIU7ktc4TC0,Fornace 57,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Siracusa, 57, 35142 Padova PD, Italy",4.8,112,,,http://www.fornace57.it/,+39 049 738 9170,PRICE_LEVEL_MODERATE,bar,False,True,True,,,,True,True,"['Monday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: Closed']"
ChIJqS4YJi3bfkcRcNXWtF3UmJ4,Gustoteca,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Venezia, 106, 35129 Padova PD, Italy",4.5,455,,,https://www.gustoteca.it/it,+39 331 403 9616,PRICE_LEVEL_MODERATE,restaurant,True,True,True,True,True,True,True,True,"['Monday: 11:30\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20093:30\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20093:30\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20093:30\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20093:30\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20093:30\u202fPM, 6:30\u2009–\u200911:30\u202fPM']"
ChIJgahnhkTafkcRjOS0yqc05k0,Ristorante Pizzeria Al Carmine,"['pizza_restaurant', 'meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Piazza Petrarca, 8, 35137 Padova PD, Italy",4.3,1484,,,https://www.alcarminepizzeria.it/,+39 049 876 4952,PRICE_LEVEL_MODERATE,restaurant,True,True,True,False,True,True,True,True,"['Monday: Closed', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 7:00\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJ52EB3KzbfkcRLv8hMLP1IA8,Orsucci,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Corso Vittorio Emanuele II, 18, 35123 Padova PD, Italy",4.6,1036,,,https://pizzeriaorsuccidal1922.wordpress.com/,+39 049 875 9313,PRICE_LEVEL_INEXPENSIVE,pizza_restaurant,,True,True,False,False,True,True,False,"['Monday: 5:15\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 5:15\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 5:15\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: Closed', 'Friday: 5:15\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 5:15\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 5:15\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJnWeIKqbbfkcRVHjOugyTuIU,Bistrò Net Tower,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via S. Marco, 11, 35129 Padova PD, Italy",4.1,110,,,https://bistronetower.com/,+39 349 419 1684,PRICE_LEVEL_MODERATE,restaurant,,True,True,True,True,True,True,True,"['Monday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200912:00\u202fPM, 4:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u200912:00\u202fPM']"
ChIJlb0DwQjQfkcR8lcU409n_-U,Da Artemio,"['restaurant', 'seafood_restaurant', 'pizza_restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']","Via Fornaci, 128, 35129 Padova PD, Italy",4.1,772,,,http://www.ristorantedaartemio.it/,+39 049 625660,PRICE_LEVEL_MODERATE,restaurant,False,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJWe-JwNLFfkcRusfsPtSMR3M,Nacht Café Disco Bar,"['bar', 'point_of_interest', 'establishment']","Piazza Europa, 22, 35027 Noventa Padovana PD, Italy",4.1,828,,,,+39 049 893 6182,PRICE_LEVEL_MODERATE,bar,False,True,True,,,,True,True,"['Monday: 7:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u20092:00\u202fAM']"
ChIJZYeVGqrFfkcRa0SF9yDylCo,acantinassa,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Belluno, 1, 35010 Vigonza PD, Italy",4.4,159,,,https://acantinassa.it/,+39 049 956 1990,,restaurant,,True,True,True,True,True,True,True,"['Monday: 11:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 5:00\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJz9os8ojZfkcRiukl59SYA7A,Pizzeria Ristorante Giordano,"['pizza_restaurant', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Chiesanuova, 133, 35136 Padova PD, Italy",4.1,607,,,,+39 049 872 4731,PRICE_LEVEL_INEXPENSIVE,pizza_restaurant,,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20092:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u20092:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20092:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM']"
ChIJnfU2aDHbfkcRRLfEvQNfGaM,La Piadineria,"['fast_food_restaurant', 'meal_takeaway', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Roma, 116, 35122 Padova PD, Italy",4,826,,,https://www.lapiadineria.com/,+39 049 830 7202,PRICE_LEVEL_INEXPENSIVE,fast_food_restaurant,True,True,,,True,True,True,,"['Monday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM']"
ChIJ89HbwQrafkcRtmuAkWyfx2c,Peccati Di Gola Di Biagi Luca,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Tesina, 6, 35135 Padova PD, Italy",4.2,76,,,https://peccatidigoladibiagiluca.altervista.org/,+39 049 615049,,pizza_restaurant,True,True,True,False,False,,False,False,"['Monday: Closed', 'Tuesday: 6:30\u2009–\u20099:30\u202fPM', 'Wednesday: 6:30\u2009–\u20099:30\u202fPM', 'Thursday: 6:30\u2009–\u20099:30\u202fPM', 'Friday: 6:30\u2009–\u20099:30\u202fPM', 'Saturday: 6:30\u2009–\u20099:30\u202fPM', 'Sunday: 6:30\u2009–\u20099:30\u202fPM']"
ChIJVckvy1HafkcR456aWJcAvlI,Corte Sconta,"['liquor_store', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Via dell'Arco, 9, 35122 Padova PD, Italy",4.4,620,,,https://www.cortescontaenoteca.it/,+39 348 777 7815,PRICE_LEVEL_INEXPENSIVE,bar,True,True,False,,,,True,True,"['Monday: 6:00\u202fPM\u2009–\u20091:00\u202fAM', 'Tuesday: 5:30\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u20091:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u20091:00\u202fAM', 'Friday: 5:00\u202fPM\u2009–\u20091:30\u202fAM', 'Saturday: 5:00\u202fPM\u2009–\u20091:30\u202fAM', 'Sunday: 5:00\u202fPM\u2009–\u200912:00\u202fAM']"
