place_id,review,review_rating,review_publish_time,review_publish_time_str
ChIJX1F9NETafkcRak9FtEBDeG8,"Nothing fancy - it's a tavern type vibe, paper menu is your placemat and a small stump of wood on the table with your table number written with a black sharpie.  Ok, let's look past all that.  We placed our order and my plate came within about 7 minutes.  Great!  We waited for my husband's plate (we both ordered pasta dishes)  and we waited.  Twenty minutes went by and we called a waiter over, gesturing to the missing meal in front of my husband.  10 more minutes went by.  We decided I should eat mine... it was cold, bland and unappetizing, but I ate it.  After I finished, my husband's meal arrived, but the pasta was clearly under cooked.  The waiter agreed and back it went!  Almost 40 minutes into our dinner and my husband still had no food.  We ate the bread out of the paper bag on the table and drank our bottle of wine.  His food arrived, he ate some of it. Meh.  We stayed to finish our bottle then made haste to the exit.
We're they having a bad night?  Who knows.  Sadly,  we did and I can't in good conscience recommend.",2,2022-10-03T07:48:06Z,a year ago
ChIJX1F9NETafkcRak9FtEBDeG8,Nice local restaurant. Authentic atmosphere.,4,2023-12-22T13:13:11Z,5 months ago
ChIJX1F9NETafkcRak9FtEBDeG8,One of the best places in Padova. Great food and atmosphere. Local traditional meels. Amazing vine. We loved it.,5,2022-09-24T18:31:33Z,a year ago
ChIJX1F9NETafkcRak9FtEBDeG8,Two vegetarian people..,4,2024-05-07T07:42:57Z,3 weeks ago
ChIJX1F9NETafkcRak9FtEBDeG8,Very nice atmospheric little restaurant serving good food and some local wines.  Staff quite welcoming.  Popular with locals.  Not very accessible for those with mobility issues.,5,2023-05-04T20:16:05Z,a year ago
ChIJX6ZpcqXbfkcRRZY82zx7B0E,A tiny eating whole with very good sushi and Chinese dishes. Excellent take out and home delivery service,5,2024-01-30T09:12:04Z,4 months ago
ChIJX6ZpcqXbfkcRRZY82zx7B0E,Food are delicious & good price!,5,2019-01-03T15:48:25Z,5 years ago
ChIJX6ZpcqXbfkcRRZY82zx7B0E,"Small place, friendly staff, always good food.",5,2017-10-22T08:52:25Z,6 years ago
ChIJX6ZpcqXbfkcRRZY82zx7B0E,M lt o bono,5,2023-08-31T17:15:06Z,9 months ago
ChIJX6ZpcqXbfkcRRZY82zx7B0E,Lovely cosy place for a nice oriental meal,5,2017-07-14T20:16:16Z,6 years ago
ChIJ14-xZk_afkcRWUrCnX0G17g,"Perfect to take a drink (very cheapy) between the long list that they offer. Amazing cicchetti (small snacks) like meatballs and vegetarian meatballs, bread and sausages and some other ones depending on the season. Very good music and personnel warm and welcoming.",5,2023-12-26T20:26:32Z,5 months ago
ChIJ14-xZk_afkcRWUrCnX0G17g,The best bar in Padova. The staff was amazing. Thank you,5,2023-08-04T13:46:00Z,10 months ago
ChIJ14-xZk_afkcRWUrCnX0G17g,if i could give the food 0 starsi would horible food and nit the cheapest,1,2024-05-02T13:32:07Z,a month ago
ChIJ14-xZk_afkcRWUrCnX0G17g,"The best: the variety (like 30 or even more) of Spritz you can find here. The quality of them, is not often good tho. Also the service can improve, they don't give you pop corn or patatine if you don't ask for. For paying with a card you need to stand up. Good thing is that there are bike parking spots right there and the place is suitable for big groups.",3,2022-07-26T09:48:39Z,a year ago
ChIJ14-xZk_afkcRWUrCnX0G17g,"Great selection of drinks, super friendly staff. Not uptight environment, great music.",5,2018-12-06T07:19:47Z,5 years ago
ChIJ9-ODzDjbfkcRxzIVcHHfFF4,"Ate here with my boyfriend a couple of weeks ago. There weren‘t many customers so it was nice and quiet. Service was very friendly and helpful. We also ordered a bottle of Lambrusco which was very good and only 20€. I only took one picture of the food sadly… But everything was excellent!
Would definitely recommend!",5,2024-01-13T17:36:31Z,4 months ago
ChIJ9-ODzDjbfkcRxzIVcHHfFF4,"Neighborhood restaurant with regularly changing menu. I had a green salad and pasta dish and wine. The service was very good and the atmosphere perfect for enjoying a meal outside the tourist zone. One odd observation, however. Two days later I stopped by the Osteria Antica Colonna in another part of town. The menu they had posted was identical to that at the San Leonardo. (I had a taken a photo so I could compare.) Maybe they are under the same ownership.",5,2024-04-16T13:12:24Z,a month ago
ChIJ9-ODzDjbfkcRxzIVcHHfFF4,"Lovely decor, nice and efficient staff. Nice food (the beef 2nd dish was such good meat). It’s a little outside the center of Padua but worth the walk. Good prices and if you want an easy and tasty lunch, you’ve found your place.",5,2024-01-03T18:12:58Z,4 months ago
ChIJ9-ODzDjbfkcRxzIVcHHfFF4,"Nice osteria with good choice of meals at fair prices, very nice staff, can sit outside on a various seats, also for a drink, we had dinner- the meal was delicious, also very wide selection of wines, no reservation needed",5,2022-09-18T11:14:30Z,a year ago
ChIJ9-ODzDjbfkcRxzIVcHHfFF4,"I found this place through Raisin but got really disappointed.
It was easy to make a reservation, which was nice.
Service was very slow, food was average, I  told them about my intolerances to the manager  in advance but the waitress was really inexperienced and I ended up eating something that I shouldn't.
Wine list was ok but nothing special.",3,2024-01-07T17:55:16Z,4 months ago
ChIJZyHwsv3PfkcRZhdG2OlhM1E,Excellent dishes and friendly and professional staff.,5,2024-05-06T10:28:09Z,3 weeks ago
ChIJZyHwsv3PfkcRZhdG2OlhM1E,"They have a quality-price ratio that is very difficult to find in other restaurants for a quick business lunch. The girls are always kind, smiling and very professional. Advised",5,2023-05-04T20:29:09Z,a year ago
ChIJZyHwsv3PfkcRZhdG2OlhM1E,"Quick lunch, veal with tuna sauce and cooked vegetables was excellent, my colleague's roast beef was equally good, the price was more than fair.
Nice place, clean and with smiling and friendly service.
Well done to Samuel and all the staff",5,2022-07-26T14:38:48Z,a year ago
ChIJZyHwsv3PfkcRZhdG2OlhM1E,"A welcoming, comfortable restaurant with good food at an excellent price. The owner Samuel, a true Spaniard from Seville, makes you feel at home. Sara and Denise are professional, beautiful and friendly, even if they wear a mask they smile at you with their eyes and what eyes :-) When I want to have an hour to myself and relax I go to them",5,2022-05-05T20:08:38Z,2 years ago
ChIJZyHwsv3PfkcRZhdG2OlhM1E,Rich and varied menu. All very good. Attentive and kind staff. Excellent value for money.,5,2023-05-18T09:51:11Z,a year ago
ChIJu1hZhe_afkcRP9DllyZrTwM,"Amazing place/bar/antipasti/music
The menu changes often for the antipasti, this is the best place for cheap wine and prosecco, good actual music and the ambiance. Really recommend!! The location is awesome even if it's a bit outside of the city's historical centre 😊",5,2017-11-28T23:07:19Z,6 years ago
ChIJu1hZhe_afkcRP9DllyZrTwM,"My friend was not feeling well and although my whole group was looking after her, security thought it was best to grab my friend's legs to drag her out. The moment we told him to not touch her they got aggressive and kicked us out too. It's the second time that security is more than unfriendly to me",1,2023-09-09T23:39:54Z,8 months ago
ChIJu1hZhe_afkcRP9DllyZrTwM,"There are so many reasons why this place isn’t worth it, from the price to the food to the fact that there is only one bathroom. But the worst part by far is how rude the staff is, especially to international students. I have seen male staff be incredibly aggressive towards women. It makes me uncomfortable and scared to go. I will never go back.",1,2023-09-11T15:53:19Z,8 months ago
ChIJu1hZhe_afkcRP9DllyZrTwM,"Beautiful place! But you need to be or member of a club, or pay 5 € for that. But it worth it! Recommend!",5,2019-05-31T21:38:59Z,5 years ago
ChIJu1hZhe_afkcRP9DllyZrTwM,"Big fight in the club and everyone got in, especially the security guys.. Nice mood but not really safe though",1,2023-07-09T00:33:39Z,10 months ago
ChIJo7j-GxvbfkcRyD0XcYNKRT0,"The pastries were nothing special. The mignon with pistachio just tasted like a mix of butter and cream, and the tart pastry was soggy. The Chantilly cream was more like a pastry cream, and it tasted a bit eggy. Overall, we had the impression that the pastries were a bit old.

Further, you can only pay cash here. This is a great inconvenience for customers.",2,2023-09-02T08:59:43Z,9 months ago
ChIJo7j-GxvbfkcRyD0XcYNKRT0,Great variety of biscuits! Delicious coffee.,5,2022-04-30T09:06:21Z,2 years ago
ChIJo7j-GxvbfkcRyD0XcYNKRT0,Great coffee and cakes. Worth a visit or two.,5,2020-07-13T08:34:36Z,3 years ago
ChIJo7j-GxvbfkcRyD0XcYNKRT0,Ok,5,2022-11-28T08:04:49Z,a year ago
ChIJo7j-GxvbfkcRyD0XcYNKRT0,Top,5,2017-12-31T07:43:37Z,6 years ago
ChIJLQGJJHbbfkcRPKdKXJCJ6MU,"I have tried a few chinese takeout in Padova but so far, Yami is my favorite in terms of taste and price. I have tried their cantonese rice, rice with shrimps🍤, and kung pao chicken🍗 their rice is the best I've tried in Padova. Both rice were good but I prefer cantonese rice than rice with shrimps.

For the cantonese rice, they gave generous amount of peas and prosciutto and the portion size was big (really worth it; I recommend it!😍). For the kung pao chicken, it tasted just okay. I had higher expectation for the kung pao chicken since the rice was good, I hope they will improve.

They allow ordering first via whatsapp so you only need to pay and take away (no waiting). But even if you wait for the food, they have a nice waiting room and they work fast. Overall, it's really worth to try!",5,2023-02-04T22:02:20Z,a year ago
ChIJLQGJJHbbfkcRPKdKXJCJ6MU,One hour late,1,2022-11-07T19:46:21Z,a year ago
ChIJLQGJJHbbfkcRPKdKXJCJ6MU,"Everything was delicious, very good and generous portions at a good price. Nothing to say.. they are my lifesaver on days when I don't want to cook. My favorite tagliatelle with seafood ♥️♥️ spicy at the right point. I love it ❤️",5,2024-02-24T23:39:36Z,3 months ago
ChIJLQGJJHbbfkcRPKdKXJCJ6MU,"Very good, generous and quality portions. Very punctual and kind",5,2024-03-03T19:33:44Z,2 months ago
ChIJLQGJJHbbfkcRPKdKXJCJ6MU,"Simply the Chinese takeaway of your dreams. The food is of excellent quality, the service professional and timely, the portions generous. I recommend going to get the food on site as the prices are rock bottom to say the least, the likes of which we haven't seen for years (even though the quality is still impeccable). I particularly recommend the shrimp udon and the Thai noodles.",5,2023-12-27T13:38:32Z,5 months ago
ChIJMfV2KfHbfkcRw4-qCcZ5S2M,"We stumbled upon Mr. Fabio's place by chance and it was a great discovery. Excellent pizza, excellent quality of products. The owner and his wife are truly special people. Absolutely recommended. Alessandra and Franco from Frosinone",5,2023-01-17T07:27:15Z,a year ago
ChIJMfV2KfHbfkcRw4-qCcZ5S2M,"Hi, I went this evening to get takeaway pizza from Fabio for the first time: excellent!!!!!!! Kindness, friendliness and friendliness! Very fast service... delicious wholemeal pizza! crispy, light and digestible... excellent quality ingredients! Thanks and I'll be back soon! For those who live in the area... you should try pizzeria da Fabio at least once! Also because then you'll go back!!!!❤️😃😃thanks Claudia",5,2022-03-10T20:48:28Z,2 years ago
ChIJMfV2KfHbfkcRw4-qCcZ5S2M,"Fabio makes pizzas with top quality ingredients and dough with refined flours and brands known to be highly appreciated. Practically a gourmet pizza. There is no one in the area who comes close to Fabio for the quality of the ingredients. Then obviously you can like it or not, but that's a matter of taste. Well done Fabio, continue to delight us with your work and talent. Without forgetting Lunella's kindness and smile, always available and affable to everyone.
If you want pizzas that cost like in the supermarket without taste and that taste like nothing, go somewhere else. This is not the place for you. Here pizza is a way of life.",5,2023-04-02T11:33:12Z,a year ago
ChIJMfV2KfHbfkcRw4-qCcZ5S2M,"Pizza not very cooked, the consistency is like glue and underneath the pizza is full of holes, badly cut, I spent 6 euros but I give this pizza a 5-",1,2023-04-24T18:01:21Z,a year ago
ChIJMfV2KfHbfkcRw4-qCcZ5S2M,"Excellent pizza, friendly owners, fair prices.",5,2023-12-31T16:49:46Z,5 months ago
ChIJ3UsowFDafkcR9WHsVtRoxeY,"I went to have dinner and was disastrous. Firstly, when the tall waitress tells in 20 mins, the kitchen closes, so he almost kicks you out in the door. I understand but then set the kitchen 2 hours BEFORE closing. Once inside, zero help to order. Food came, and honestly,....very normal. Wine was served warm, a 53€ Barolo bottle (had to ask to be chilled), but at least the sommelier she was smiling. Final killer, the bill. They are charging 5 euros to sit. Holy cow!! Indeed, and of course, nothing to the waitresses. Never ever again, attitude and spirit is just wrong. Food again is very average. Don't waste your money here. There are many better!",2,2023-08-22T21:10:39Z,9 months ago
ChIJ3UsowFDafkcR9WHsVtRoxeY,"I personally like very much this modern restaurant in the center of Padova.
I think their food is first quality, they offer traditional Veneto' s meal but re invented under a modern view.
They also offer burgers and pizza, and they have different options for vegetarians.
I think that their best meal is the duck.
I also like the fact that you can see the kitchen.
Very good wine selection.
You can also buy different food products from all Italy.
Staff professional and friendly
It is an informal restaurant, it s not overprized.
I came here with my family almost every Saturday for lunch.
High recommanded",5,2019-06-16T10:21:25Z,4 years ago
ChIJ3UsowFDafkcR9WHsVtRoxeY,"This is a very good restaurant. The staffs are friendly and prices are reasonable. Most important for us is that we found the food really delicate and taste, which gave us a fresh experience about Italian cuisine even if we have already lived in Italy for two years. We highly recommend this place.",5,2022-09-17T21:46:47Z,a year ago
ChIJ3UsowFDafkcR9WHsVtRoxeY,Had lunch here. Service was very good but my mashed potato was lauwarm and the octopus was just ok.,3,2023-05-22T18:34:16Z,a year ago
ChIJ3UsowFDafkcR9WHsVtRoxeY,This is either a gourmet food products shop and a restaurant. You basically sit within food and products shelves. But it has a style and the service is really good. The waiter came often to ask us how our food was and it was delicious! The also have a large selection of local and national wine plus a lot of produces from all the regions of Italy. The bill is not very cheap but considering the quality of the food not expensive either. I think this is one of the best places in town.,5,2020-07-21T04:46:50Z,3 years ago
