place_id,name,text.text,rating,publishTime,relativePublishTimeDescription
ChIJVckvy1HafkcR456aWJcAvlI,places/ChIJVckvy1HafkcR456aWJcAvlI/reviews/ChdDSUhNMG9nS0VJQ0FnSUQ1a1pmaXVBRRAB,"The best bar in Padova, especially when you want to try some local wine. Bartenders are very helpful and they know a lot about different kinds of wines - just ask them and you'll get a private lecture about wines. Highly recommend!! But only during the season, there are just a few seats inside and if you came after 9 pm you'll definitely have to stand whole evening (on such a quiant little street)",5,2023-10-25T19:28:46Z,6 months ago
ChIJVckvy1HafkcR456aWJcAvlI,places/ChIJVckvy1HafkcR456aWJcAvlI/reviews/ChdDSUhNMG9nS0VJQ0FnSURadDVPXzZ3RRAB,"The cichetti were very good, great vibe, and the wine selection was incredible. The enoteca was getting busy, but the bartender took time to explain the local wines he was pouring. We will return the next time we are in Padova!",5,2023-10-08T17:06:55Z,7 months ago
ChIJVckvy1HafkcR456aWJcAvlI,places/ChIJVckvy1HafkcR456aWJcAvlI/reviews/ChZDSUhNMG9nS0VJQ0FnSUNKbkotYUV3EAE,"Lovely place! Wide range of wine - tried several kinds and they were all good! Small dishes were tasty, too! No AC but still nice atmosphere and could enjoy fresh air. I would definitely revisit this place when in Padova!",5,2023-06-22T19:51:51Z,11 months ago
ChIJVckvy1HafkcR456aWJcAvlI,places/ChIJVckvy1HafkcR456aWJcAvlI/reviews/ChZDSUhNMG9nS0VJQ0FnSURwaG9fWWRBEAE,"Arrived late on a Sunday in the lonliest week in Padova. Got a great service though it was already almost closing time. Got a great wine recommendation and could drink it while the friendly owner was cleaning up. Took a bottle of the best Cuvée Rosso of the region with me and will definitely come back for more wine tasting under supervision of the great staff.
Absolutely must go to when visiting Padova.
You also can enjoy your drink on the street if u like to. 10/10 would definitely recommend.
Grazie mille e a presto!",5,2023-08-20T21:57:46Z,9 months ago
ChIJfz6I4gDbfkcR41z6I9kFOW8,places/ChIJfz6I4gDbfkcR41z6I9kFOW8/reviews/ChdDSUhNMG9nS0VJQ0FnSUMxN09yaHp3RRAB,"Not a place to talk to your friends and family. The music is too loud, blasting out. The food is okay nothing special. Fried mozzarella tricks are tasteless but crunchy, however the burger is ‘okay.’ Honestly padova has better places to try. However, the staff is very kind and friendly. They are a huge positive for the establishment. Une place pour la petite bobo.",2,2023-12-24T18:18:07Z,4 months ago
ChIJfz6I4gDbfkcR41z6I9kFOW8,places/ChIJfz6I4gDbfkcR41z6I9kFOW8/reviews/ChdDSUhNMG9nS0VJQ0FnSUNqME95LXFRRRAB,"I haven't tried food there, the beers were really good and the garden is so beautiful that I would live there! Also, the staff was really kind and nice. Definitely will come again.",5,2024-04-16T22:24:09Z,a month ago
ChIJfz6I4gDbfkcR41z6I9kFOW8,places/ChIJfz6I4gDbfkcR41z6I9kFOW8/reviews/ChdDSUhNMG9nS0VJQ0FnSUNKcDhpN3VRRRAB,Really nice beer garden with excellent craft beer. The people working there are really knowledgable about flavours and lots of choice regarding food. Also beers for take away. The location is easily reached by Bus from the centre of Padua.,5,2023-07-06T10:23:57Z,10 months ago
ChIJfz6I4gDbfkcR41z6I9kFOW8,places/ChIJfz6I4gDbfkcR41z6I9kFOW8/reviews/ChdDSUhNMG9nS0VJQ0FnSUQ5cU9idjVRRRAB,Really great brewery and amazing beers,5,2024-03-12T19:32:37Z,2 months ago
ChIJfz6I4gDbfkcR41z6I9kFOW8,places/ChIJfz6I4gDbfkcR41z6I9kFOW8/reviews/ChZDSUhNMG9nS0VJQ0FnSUM5ei1tcFBBEAE,"A beautiful and spacious taproom. Not only beers but also some other drinks they produce, and food.",5,2024-03-11T10:46:11Z,2 months ago
ChIJyeqWM0TafkcR86G_L77oiAI,places/ChIJyeqWM0TafkcR86G_L77oiAI/reviews/ChdDSUhNMG9nS0VJQ0FnSURON0tTVDZRRRAB,"A traditional family run  restaurant services classic local Italian cuisine. No fancy design but  homey and comfortable. Price is very reasonable and affordable. The owners are very passionate,  treat customers with courtesy and good humor.  Their pollo al fono and Bigoli Ragú are excellent. We will definitely come back if we are in home.",4,2024-01-20T20:52:09Z,3 months ago
ChIJyeqWM0TafkcR86G_L77oiAI,places/ChIJyeqWM0TafkcR86G_L77oiAI/reviews/ChZDSUhNMG9nS0VJQ0FnSURsc2J2eVNBEAE,"Went with a group of parents and students as part of celebrations for graduation. The waiter (possibly owner reading other reviews) came out to take orders and seemed to be perfecting his rude to customers ‘comedy’  routine until he was no longer funny (he wasn’t in the first place). However when he shouted at me for trying to order a meal, in the wrong order, according to him,  (though he was directly asking me what I wanted) while saying to others ‘she doesn’t speak the language’, he went a step too far. I don’t speak Italian but I can manage to order in Italian and have been doing so for the last two years while visiting my son there. He tried to embarrass me on purpose and that’s just not acceptable. He then expected me to order food with him but I refused, so I can’t really comment on the food but the service was shocking.
From what I could tell from others, the food was fine but not up to where we’d had lunch and eaten the evening before.",1,2023-12-02T12:46:56Z,5 months ago
ChIJyeqWM0TafkcR86G_L77oiAI,places/ChIJyeqWM0TafkcR86G_L77oiAI/reviews/ChZDSUhNMG9nS0VJQ0FnSURWb3M2LUF3EAE,"Cute typical Italian restaurant serving delicious food. Service was great and I don't understand why this has such a low rating, it was impeccable!",5,2023-12-11T21:06:54Z,5 months ago
ChIJyeqWM0TafkcR86G_L77oiAI,places/ChIJyeqWM0TafkcR86G_L77oiAI/reviews/ChdDSUhNMG9nS0VJQ0FnSUR4cUxERDFnRRAB,"The trattoria does a lunch fixed menu and the prices are on the website as well on flyers outside the place, but they ripped us off and charged us €4 more… the food was simple and basic. We were not given a basket of bread but all the other tables were given this… we had to ask for glasses for our wine. No olive oil at the table and none was brought, through… so we had to use a ‘piquant’ oil to mix my salad. We had reserved a table but it wasn’t booked and they stuck us at a corner table next to the kitchen passageway even when we protested.",2,2023-05-31T17:06:12Z,11 months ago
ChIJyeqWM0TafkcR86G_L77oiAI,places/ChIJyeqWM0TafkcR86G_L77oiAI/reviews/ChZDSUhNMG9nS0VJQ0FnSURZcnBhbk5REAE,Nice place for a quick lunch. Only a small selection of vegetarian dishes.,3,2019-05-12T21:06:07Z,5 years ago
ChIJX1F9NETafkcRak9FtEBDeG8,places/ChIJX1F9NETafkcRak9FtEBDeG8/reviews/ChZDSUhNMG9nS0VJQ0FnSUMxLUtEOFdnEAE,Nice local restaurant. Authentic atmosphere.,4,2023-12-22T13:13:11Z,4 months ago
ChIJX1F9NETafkcRak9FtEBDeG8,places/ChIJX1F9NETafkcRak9FtEBDeG8/reviews/ChZDSUhNMG9nS0VJQ0FnSURlMUthNlJnEAE,"Nothing fancy - it's a tavern type vibe, paper menu is your placemat and a small stump of wood on the table with your table number written with a black sharpie.  Ok, let's look past all that.  We placed our order and my plate came within about 7 minutes.  Great!  We waited for my husband's plate (we both ordered pasta dishes)  and we waited.  Twenty minutes went by and we called a waiter over, gesturing to the missing meal in front of my husband.  10 more minutes went by.  We decided I should eat mine... it was cold, bland and unappetizing, but I ate it.  After I finished, my husband's meal arrived, but the pasta was clearly under cooked.  The waiter agreed and back it went!  Almost 40 minutes into our dinner and my husband still had no food.  We ate the bread out of the paper bag on the table and drank our bottle of wine.  His food arrived, he ate some of it. Meh.  We stayed to finish our bottle then made haste to the exit.
We're they having a bad night?  Who knows.  Sadly,  we did and I can't in good conscience recommend.",2,2022-10-03T07:48:06Z,a year ago
ChIJX1F9NETafkcRak9FtEBDeG8,places/ChIJX1F9NETafkcRak9FtEBDeG8/reviews/ChdDSUhNMG9nS0VJQ0FnSURqMDY3RXJ3RRAB,Two vegetarian people..,4,2024-05-07T07:42:57Z,a week ago
ChIJX1F9NETafkcRak9FtEBDeG8,places/ChIJX1F9NETafkcRak9FtEBDeG8/reviews/ChdDSUhNMG9nS0VJQ0FnSUNlMi02aHlnRRAB,One of the best places in Padova. Great food and atmosphere. Local traditional meels. Amazing vine. We loved it.,5,2022-09-24T18:31:33Z,a year ago
ChIJX1F9NETafkcRak9FtEBDeG8,places/ChIJX1F9NETafkcRak9FtEBDeG8/reviews/ChZDSUhNMG9nS0VJQ0FnSURSLV9xUkpnEAE,Very nice atmospheric little restaurant serving good food and some local wines.  Staff quite welcoming.  Popular with locals.  Not very accessible for those with mobility issues.,5,2023-05-04T20:16:05Z,a year ago
ChIJ9-ODzDjbfkcRxzIVcHHfFF4,places/ChIJ9-ODzDjbfkcRxzIVcHHfFF4/reviews/ChZDSUhNMG9nS0VJQ0FnSUNONnR5NWRREAE,"Ate here with my boyfriend a couple of weeks ago. There weren‘t many customers so it was nice and quiet. Service was very friendly and helpful. We also ordered a bottle of Lambrusco which was very good and only 20€. I only took one picture of the food sadly… But everything was excellent!
Would definitely recommend!",5,2024-01-13T17:36:31Z,4 months ago
ChIJ9-ODzDjbfkcRxzIVcHHfFF4,places/ChIJ9-ODzDjbfkcRxzIVcHHfFF4/reviews/ChdDSUhNMG9nS0VJQ0FnSUNqZ1A2MHFBRRAB,"Neighborhood restaurant with regularly changing menu. I had a green salad and pasta dish and wine. The service was very good and the atmosphere perfect for enjoying a meal outside the tourist zone. One odd observation, however. Two days later I stopped by the Osteria Antica Colonna in another part of town. The menu they had posted was identical to that at the San Leonardo. (I had a taken a photo so I could compare.) Maybe they are under the same ownership.",5,2024-04-16T13:12:24Z,a month ago
ChIJ9-ODzDjbfkcRxzIVcHHfFF4,places/ChIJ9-ODzDjbfkcRxzIVcHHfFF4/reviews/ChdDSUhNMG9nS0VJQ0FnSUMxaTYzLTdnRRAB,"Lovely decor, nice and efficient staff. Nice food (the beef 2nd dish was such good meat). It’s a little outside the center of Padua but worth the walk. Good prices and if you want an easy and tasty lunch, you’ve found your place.",5,2024-01-03T18:12:58Z,4 months ago
ChIJ9-ODzDjbfkcRxzIVcHHfFF4,places/ChIJ9-ODzDjbfkcRxzIVcHHfFF4/reviews/ChdDSUhNMG9nS0VJQ0FnSUNldVp6bnNBRRAB,"Nice osteria with good choice of meals at fair prices, very nice staff, can sit outside on a various seats, also for a drink, we had dinner- the meal was delicious, also very wide selection of wines, no reservation needed",5,2022-09-18T11:14:30Z,a year ago
ChIJ9-ODzDjbfkcRxzIVcHHfFF4,places/ChIJ9-ODzDjbfkcRxzIVcHHfFF4/reviews/ChZDSUhNMG9nS0VJQ0FnSUQxb1lxX0lBEAE,"I found this place through Raisin but got really disappointed.
It was easy to make a reservation, which was nice.
Service was very slow, food was average, I  told them about my intolerances to the manager  in advance but the waitress was really inexperienced and I ended up eating something that I shouldn't.
Wine list was ok but nothing special.",3,2024-01-07T17:55:16Z,4 months ago
ChIJu1hZhe_afkcRP9DllyZrTwM,places/ChIJu1hZhe_afkcRP9DllyZrTwM/reviews/ChdDSUhNMG9nS0VJQ0FnSUNBcnB6cnpnRRAB,"Amazing place/bar/antipasti/music
The menu changes often for the antipasti, this is the best place for cheap wine and prosecco, good actual music and the ambiance. Really recommend!! The location is awesome even if it's a bit outside of the city's historical centre 😊",5,2017-11-28T23:07:19Z,6 years ago
ChIJu1hZhe_afkcRP9DllyZrTwM,places/ChIJu1hZhe_afkcRP9DllyZrTwM/reviews/ChZDSUhNMG9nS0VJQ0FnSUNaX3MtM1N3EAE,"There are so many reasons why this place isn’t worth it, from the price to the food to the fact that there is only one bathroom. But the worst part by far is how rude the staff is, especially to international students. I have seen male staff be incredibly aggressive towards women. It makes me uncomfortable and scared to go. I will never go back.",1,2023-09-11T15:53:19Z,8 months ago
ChIJu1hZhe_afkcRP9DllyZrTwM,places/ChIJu1hZhe_afkcRP9DllyZrTwM/reviews/ChZDSUhNMG9nS0VJQ0FnSUNabHFPcVRBEAE,"My friend was not feeling well and although my whole group was looking after her, security thought it was best to grab my friend's legs to drag her out. The moment we told him to not touch her they got aggressive and kicked us out too. It's the second time that security is more than unfriendly to me",1,2023-09-09T23:39:54Z,8 months ago
ChIJu1hZhe_afkcRP9DllyZrTwM,places/ChIJu1hZhe_afkcRP9DllyZrTwM/reviews/ChdDSUhNMG9nS0VJQ0FnSUM0cU4zSGx3RRAB,"Beautiful place! But you need to be or member of a club, or pay 5 € for that. But it worth it! Recommend!",5,2019-05-31T21:38:59Z,4 years ago
ChIJu1hZhe_afkcRP9DllyZrTwM,places/ChIJu1hZhe_afkcRP9DllyZrTwM/reviews/ChdDSUhNMG9nS0VJQ0FnSURKNE5uOWp3RRAB,"Big fight in the club and everyone got in, especially the security guys.. Nice mood but not really safe though",1,2023-07-09T00:33:39Z,10 months ago
ChIJbUhzlcPefkcR-h6NKt8-IlE,places/ChIJbUhzlcPefkcR-h6NKt8-IlE/reviews/ChZDSUhNMG9nS0VJQ0FnSUROei1PX1pREAE,"Spa facilities were very good, even when busy there was space. Cafe was good and nice selection of food and drink. Rooms pretty average but no real time spent there. Nice location with some good restaurants close",4,2024-01-27T09:21:41Z,3 months ago
ChIJbUhzlcPefkcR-h6NKt8-IlE,places/ChIJbUhzlcPefkcR-h6NKt8-IlE/reviews/ChZDSUhNMG9nS0VJQ0FnSUREeHY3ZktBEAE,All included thermal SPA. Rooms are a bit outdated but it does not make a bad impression. The hotel leaves a luxury impression.,5,2024-04-08T17:27:57Z,a month ago
ChIJbUhzlcPefkcR-h6NKt8-IlE,places/ChIJbUhzlcPefkcR-h6NKt8-IlE/reviews/ChdDSUhNMG9nS0VJQ0FnSURlOHN2RGx3RRAB,"Our stay at the hotel was very good experience. The hotel and it's amenities are very clean and well maintained, though some updates mostly as paint and corridor carpet  to replace is advisable. But the most important are the people working in the hotel, starting from rooms cleaning to the restaurant service are  simply amazing. Everybody is working very hard trying to make your stay as pleasant as it is possible.
Just some names to mention who we interact on a daily basis.
Mateo and Rebecca at the hotel reception desk, Ivanna at the Spa desk treatment advisor and scheduler, Norgess and Sabrina mud treatment technicians, all girls working in the Spa, Barbara and Marco in the Sensory Pool Cafe bistro,  and service staff in the restaurant, Paula and others.
We did not ketch all the names, but everybody deserves to be acknowledged.
Food in the restaurant is a good quality and tasty. The pastry chef is simply amazing.
and not to forget, Friday night entertainment was a good surprise
Overall we really have a really good time and it worth every penny we spent.",4,2022-10-07T02:35:11Z,a year ago
ChIJbUhzlcPefkcR-h6NKt8-IlE,places/ChIJbUhzlcPefkcR-h6NKt8-IlE/reviews/ChdDSUhNMG9nS0VJQ0FnSUNwLXRhV253RRAB,"Great wellness area, pools available until 23.30h 👍very nice place to take a rest in this period (except the busy season). Perfect breakfest until 10.30h",5,2023-08-02T11:19:51Z,9 months ago
ChIJbUhzlcPefkcR-h6NKt8-IlE,places/ChIJbUhzlcPefkcR-h6NKt8-IlE/reviews/ChdDSUhNMG9nS0VJQ0FnSUNtdXV1RXRBRRAB,"Hotel is super clean, wellness center and mineral water pools are awesome. Gourmet 4 course meals are served at the restaurant, their chef is the best, I recommend choosing the “full board” option while booking, you won’t find better dining options in town. Restaurant manager George and metr Carlotte were simply amazing, always checking if guests needs were met, recommending wines, offering elegant personal service. Simply amazing experience! I stayed at the hotel 8 days.",5,2021-12-26T07:30:34Z,2 years ago
ChIJkUI1If7afkcR0E2W3YadCTU,places/ChIJkUI1If7afkcR0E2W3YadCTU/reviews/ChdDSUhNMG9nS0VJQ0FnSUREbDR6azZ3RRAB,"Fabulous place, great for families or dates!!! The best place in Padova!",5,2024-04-15T09:09:51Z,a month ago
